,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,link,meets_guidelines,name,style,volume,volume_units,yeast
902,0.11900000000000001,1.03,29,1.121,11,60,min,"{0: {'amount': 3.0, 'amount_unit': 'tsp', 'name': 'Yeast Nutrient (Wyeast)', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'water Crystals (2/3 Gypsum, 1/3 Epsom)', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 20.0, 'amount_unit': 'lb', 'name': 'Belgian Two-row Pale', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramunich', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 48, 'color_unit': '°L', 'generic': False}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Aromatic', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 27, 'color_unit': '°L', 'generic': False}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.13, 'generic': True}, 1: {'amount': 0.9, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.035, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 1, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.035, 'generic': True}}",http://www.brewtoad.com/recipes/tripel-4-1,0,Tripel 4,Belgian Tripel,5.0,gal,"{0: {'name': '3789-PC Trappist Blend ', 'yeast_lab': '', 'yeast_attenuation': 0.75}}"
903,0.059000000000000004,1.016,28,1.061,11,60,min,0,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '6-Row (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 36, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 80L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 80, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'British Dextrin (Cara-Pils)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 12, 'color_unit': '°L', 'generic': False}}","{0: {'amount': 0.74, 'amount_unit': 'oz', 'name': 'Northern Brewer (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085, 'generic': True}, 1: {'amount': 0.49, 'amount_unit': 'oz', 'name': 'Northern Brewer (DE)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085, 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Northern Brewer (DE)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085, 'generic': True}}",http://www.brewtoad.com/recipes/cleveland-el-train-5-gal,0,Cleveland EL-Train 5 GAL,California Common Beer,5.0,gal,"{0: {'name': 'Saflager S-23', 'yeast_lab': 'Fermentis S-23', 'yeast_attenuation': 0.73}}"
904,0.07200000000000001,1.023,36,1.078,14,60,min,0,"{0: {'amount': 12.75, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Smoked Malt (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 5, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Roasted Barley (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 2.5, 'amount_unit': 'oz', 'name': 'Tettnanger (DE)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.045, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Challenger (UK)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.075, 'generic': True}}",http://www.brewtoad.com/recipes/terrys-90-shilling-scotch-ale-all,0,Terry's 90 Shilling Scotch Ale (All grain version),Strong Scotch Ale,5.0,gal,"{0: {'name': 'Scottish Ale', 'yeast_lab': 'Wyeast 1728', 'yeast_attenuation': 0.71}}"
905,0.052000000000000005,1.015,78,1.055,4,60,min,"{0: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 7.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Steep', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 2: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Wheat (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 20L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Munich (UK)', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L', 'generic': True}, 6: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Aromatic Malt (UK)', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 22, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Millenium (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.155, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 50, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.15, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055, 'generic': True}, 4: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085, 'generic': True}}",http://www.brewtoad.com/recipes/pmfg-20,0,PMFG 2.0,American IPA,5.0,gal,"{0: {'name': 'Safale S-04', 'yeast_lab': 'Fermentis S-04', 'yeast_attenuation': 0.73}}"
906,0.051,1.012,14,1.051,4,60,min,0,"{0: {'amount': 100.0, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': False}, 1: {'amount': 100.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 2: {'amount': 25.0, 'amount_unit': 'lb', 'name': 'Munich (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 6, 'color_unit': '°L', 'generic': False}}","{0: {'amount': 12.0, 'amount_unit': 'oz', 'name': 'Saaz (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 1: {'amount': 12.0, 'amount_unit': 'oz', 'name': 'Saaz (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 2: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Saaz (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/www-dbc,0,WWW DBC,American Wheat or Rye Beer,105.0,gal,"{0: {'name': 'American Ale II', 'yeast_lab': 'Wyeast 1272', 'yeast_attenuation': 0.76}}"
907,0.06,1.016,95,1.062,4,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 1: {'amount': 1.75, 'amount_unit': 'lb', 'name': 'Munich (UK)', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Dextrose (Corn Sugar)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 46, 'color': 0, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 60, 'use': 'First Wort', 'form': 'Leaf', 'alpha': 0.08900000000000001, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Zeus (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.16399999999999998, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Zythos (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.109, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Zythos (US)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.109, 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.08900000000000001, 'generic': True}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Zythos (US)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.109, 'generic': True}, 6: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.08900000000000001, 'generic': True}, 7: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.08900000000000001, 'generic': True}, 8: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Zythos (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.109, 'generic': True}}",http://www.brewtoad.com/recipes/g13-1,0,G13,American IPA,6.0,gal,"{0: {'name': 'American Ale II', 'yeast_lab': 'Wyeast 1272', 'yeast_attenuation': 0.75}}"
908,0.067,1.011,56,1.062,8,90,min,"{0: {'amount': 2.0, 'amount_unit': 'tsp', 'name': 'Lemon Zest', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'tsp', 'name': 'Orange Zest', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 3: {'amount': 10.0, 'amount_unit': 'each', 'name': 'Grains of Paradise', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}, 4: {'amount': 10.0, 'amount_unit': 'each', 'name': 'Juniper Berries (Dried)', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 13.0, 'amount_unit': 'lb', 'name': 'Pilsner (US)', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 3.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 3: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 20L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L', 'generic': True}, 4: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Victory (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Belgian Candi Syrup-Dark', 'maltster': 'Any', 'use': 'Boil', 'PPG': 32, 'color': 80, 'color_unit': '°L', 'generic': False}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 90, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.054000000000000006, 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.054000000000000006, 'generic': True}}",http://www.brewtoad.com/recipes/golden-harvest,0,golden harvest,Saison,10.0,gal,"{0: {'name': 'Belgian Saison II Yeast', 'yeast_lab': 'White Labs WLP566', 'yeast_attenuation': 0.82}}"
909,0.052000000000000005,1.014,29,1.054,10,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Crisp', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'English Crystal, 50-60 L', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 55, 'color_unit': '°L', 'generic': False}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 0, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Toasted Marris Otter', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 8, 'color_unit': '°L', 'generic': False}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.05, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertauer Aroma (NZ)', 'time': 30, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertauer Aroma (NZ)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/diaz-bros-red-ale,0,Diaz Bros. Red Ale,Irish Red Ale,5.0,gal,"{0: {'name': 'British Ale Yeast', 'yeast_lab': 'White Labs WLP005', 'yeast_attenuation': 0.74}}"
910,0.07,1.009,42,1.063,34,60,min,0,"{0: {'amount': 7.7, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Crisp', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.1, 'amount_unit': 'lb', 'name': 'Munich (UK)', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.8, 'amount_unit': 'lb', 'name': 'Special B (BE)', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 112, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.8, 'amount_unit': 'lb', 'name': 'Chocolate (UK)', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 32, 'color': 475, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.8, 'amount_unit': 'lb', 'name': 'Amber (UK)', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 33, 'color': 20, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.8, 'amount_unit': 'lb', 'name': 'German Rauch Smoked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 3, 'color_unit': '°L', 'generic': False}, 6: {'amount': 0.6, 'amount_unit': 'lb', 'name': 'Crystal 15L', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 15, 'color_unit': '°L', 'generic': False}}","{0: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 70, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.15, 'generic': True}, 1: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Summit (US)', 'time': 40, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.18, 'generic': True}, 2: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Pacific Jade (NZ)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}}",http://www.brewtoad.com/recipes/hakan-s-brown-ale-updated-674b45,0,Håkan's Brown ale updated,American Brown Ale,5.5,gal,"{0: {'name': 'Dry English Ale Yeast', 'yeast_lab': 'White Labs WLP007', 'yeast_attenuation': 0.85}}"
911,0.057999999999999996,1.016,28,1.06,5,60,min,0,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 20L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertau (DE)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/untitled-1-1,0,Untitled #1,American Amber Ale,5.0,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.73}}"
912,0.048,1.012,28,1.049,3,90,min,"{0: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Yeast Nutrient (Wyeast)', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 14.0, 'amount_unit': 'lb', 'name': 'Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': False}, 1: {'amount': 10.0, 'amount_unit': 'lb', 'name': 'Kölsch (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 4, 'color_unit': '°L', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Vienna (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 4, 'color_unit': '°L', 'generic': False}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}, 4: {'amount': 10.0, 'amount_unit': 'oz', 'name': 'Acidulated Malt (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 27, 'color': 3, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Hallertauer Tradition (DE)', 'time': 45, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.069, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'German Hull Melon', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.061, 'generic': False}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.04, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertauer Blanc', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.054000000000000006, 'generic': False}, 4: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.016, 'generic': True}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.04, 'generic': True}, 6: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'German Hull Melon', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.061, 'generic': False}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertauer Blanc', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.054000000000000006, 'generic': False}, 8: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.016, 'generic': True}}",http://www.brewtoad.com/recipes/kolsch-6-bad14c,0,Kolsch 6,Kölsch,16.0,gal,"{0: {'name': 'Kölsh', 'yeast_lab': 'Wyeast 2565', 'yeast_attenuation': 0.75}, 1: {'name': 'Kölsh', 'yeast_lab': 'Wyeast 2565', 'yeast_attenuation': 0.75}, 2: {'name': 'Kölsh', 'yeast_lab': 'Wyeast 2565', 'yeast_attenuation': 0.75}, 3: {'name': 'Kölsh', 'yeast_lab': 'Wyeast 2565', 'yeast_attenuation': 0.75}, 4: {'name': 'Kölsh', 'yeast_lab': 'Wyeast 2565', 'yeast_attenuation': 0.75}}"
913,0.095,1.026,84,1.098,10,90,min,0,"{0: {'amount': 12.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': False}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Vienna Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L', 'generic': False}, 2: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 50, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 40, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1, 'generic': True}, 5: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Ahtanum (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06, 'generic': True}, 6: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Ahtanum (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06, 'generic': True}, 7: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 8: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055, 'generic': True}, 9: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 10: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 11: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.095, 'generic': True}, 12: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.055, 'generic': True}}",http://www.brewtoad.com/recipes/wedding-ipa-batch-2,0,Wedding IPA Batch #2,Imperial IPA,5.0,gal,"{0: {'name': 'American Ale II', 'yeast_lab': 'Wyeast 1272', 'yeast_attenuation': 0.74}}"
